Vernier Format 2
Untitled.cmbl 5/18/16 21:07 .
Latest
Wavelength	Intensity
λ	I
nm	rel

377.401637366	0.001
377.611832225	0.001
377.822015484	0.001
378.032187137	0.001
378.242347184	0.001
378.452495621	0.001
378.662632444	0.001
378.872757652	0.001
379.082871241	0.001
379.292973208	0.001
379.503063551	0.001
379.713142266	0.001
379.923209351	0.001
380.133264802	0.001
380.343308618	0.001
380.553340794	0.001
380.763361328	0.001
380.973370218	0.001
381.183367459	0.001
381.393353051	0.001
381.603326988	0.001
381.813289269	0.001
382.023239891	0.001
382.23317885	0.00101655729275
382.443106145	0.00111259925985
382.653021771	0.001
382.862925726	0.001
383.072818008	0.00105185729049
383.282698613	0.00108408772321
383.492567538	0.00110415795604
383.70242478	0.00110415795604
383.912270337	0.00104111381292
384.122104206	0.00104034642166
384.331926384	0.00112411012867
384.541736867	0.00111720360738
384.751535654	0.00113343688393
384.96132274	0.00134305275679
385.171098124	0.00131223904639
385.380861802	0.00141813903961
385.590613772	0.00147120709641
385.800354029	0.00146660274888
386.010082573	0.0014405114462
386.219799399	0.00158247882841
386.429504505	0.00167545123049
386.639197888	0.00161329253881
386.848879545	0.00152799404929
387.058549473	0.00160178166999
387.268207669	0.0018105120914
387.47785413	0.00171382079325
387.687488854	0.0016033164525
387.897111838	0.00163784905898
388.106723078	0.00165242949283
388.316322571	0.00178377145766
388.525910316	0.00187827864224
388.735486308	0.00179451493523
388.945050546	0.00179451493523
389.154603025	0.00192880840489
389.364143744	0.00171535557576
389.573672699	0.00171535557576
389.783189888	0.00154180709189
389.992695307	0.0015655962208
390.202188953	0.00146341512366
390.411670825	0.00148720425258
390.621140918	0.00150408686019
390.83059923	0.00148106512253
391.040045759	0.00148720425258
391.2494805	0.00154257448314
391.458903452	0.00150792381647
391.668314611	0.00126147316335
391.877713974	0.00115161815367
392.087101539	0.00114305878967
392.296477303	0.00125816747795
392.505841262	0.0013994855291
392.715193414	0.00132888553362
392.924533757	0.00123437834904
393.133862286	0.0013703246614
393.343178999	0.0013703246614
393.552483894	0.00121979791519
393.761776967	0.00121979791519
393.971058215	0.00131583988228
394.180327637	0.0012966551009
394.389585227	0.00121979791519
394.598830985	0.00131583988228
394.808064906	0.00131430509977
395.017286989	0.00136572031387
395.226497229	0.00132121162107
395.435695625	0.00134576814123
395.644882173	0.00146087682951
395.85405687	0.00151471227757
396.063219714	0.00156240859558
396.272370701	0.00166996143151
396.48150983	0.00179286209253
396.690637096	0.00172226209705
396.899752496	0.00166547514417
397.108856029	0.00159936143603
397.317947691	0.00165703384036
397.527027479	0.00162096645137
397.736095391	0.00174156493863
397.945151422	0.00193660037764
398.154195572	0.00193660037764
398.363227836	0.00197266776663
398.572248211	0.00197266776663
398.781256696	0.00206794234247
398.990253286	0.00202650321469
399.19923798	0.00188902211982
399.408210773	0.00164180407545
399.617171664	0.00175384319871
399.826120649	0.00165473166659
400.035057726	0.00154729689087
400.243982891	0.00157031862852
400.452896142	0.00153413317934
400.661797475	0.00146430057511
400.870686888	0.00140981579599
401.079564378	0.00136070275566
401.288429943	0.00133461145298
401.497283578	0.00140149255238
401.706125282	0.00152811210949
401.914955051	0.00151660124066
402.123772882	0.00140149255238
402.332578773	0.00161405993007
402.541372721	0.00168017363821
402.750154722	0.00154806428212
402.958924775	0.00155278668985
403.167682875	0.00145751211401
403.37642902	0.00140367666595
403.585163208	0.00141070124744
403.793885434	0.00151978886587
404.002595697	0.00168094102946
404.211293994	0.00181918951559
404.419980321	0.00189899820613
404.628654676	0.00178300406641
404.837317055	0.00194887863772
405.045967457	0.0021737242755
405.254605877	0.00228346122499
405.463232314	0.00230494818013
405.671846764	0.00251214381904
405.880449224	0.00262034598602
406.089039691	0.00265180902748
406.297618163	0.00257737207573
406.506184636	0.00268480685146
406.714739109	0.00241391773837
406.923281577	0.00241775469465
407.131812037	0.00244461338858
407.340330488	0.00260039381339
407.548836926	0.00285221620528
407.757331348	0.00285144881403
407.965813752	0.00284442423254
408.174284134	0.0027422431354
408.382742491	0.00256113879918
408.591188821	0.00259413662315
408.799623121	0.00261869314332
409.008045388	0.00287281770898
409.216455618	0.00269543226884
409.42485381	0.00262559966461
409.633239959	0.00244744683322
409.841614064	0.00251881421995
410.049976121	0.00240600770543
410.258326128	0.00234998814381
410.466664081	0.00222183380419
410.674989978	0.00235996423012
410.883303816	0.00246509683208
411.091605591	0.00245665552828
411.299895301	0.00241675118301
411.508172944	0.00253428010525
411.716438515	0.00238221857652
411.924692013	0.00241905335677
412.132933434	0.00255193010412
412.341162776	0.00260960250845
412.549380035	0.00280924229499
412.757585208	0.00296118576352
412.965778294	0.00295658141599
413.173959288	0.00302180967268
413.382128189	0.00288521402926
413.590284992	0.00298662773514
413.798429696	0.00294288643359
414.006562297	0.00322310230193
414.214682792	0.00329370229741
414.422791179	0.00312629294358
414.630887454	0.003187684244
414.838971615	0.003298955976
415.047043659	0.00325137771818
415.255103582	0.00323372771931
415.463151383	0.00315008207249
415.671187057	0.00347929292098
415.879210603	0.00363046899825
416.087222017	0.00374416096421
416.295221297	0.0036605153174
416.503208439	0.0038385500886
416.711183441	0.00387922182513
416.919146299	0.00395596095065
417.127097011	0.00379173922203
417.335035574	0.00379711096082
417.542961985	0.0036827696638
417.750876241	0.00378253052697
417.95877834	0.00377255444065
418.166668277	0.00373495226915
418.374546052	0.00369428053262
418.582411659	0.00366281749116
418.790265097	0.00382792467122
418.998106363	0.00396605509716
419.205935454	0.00382715727997
419.413752367	0.0037872529347
419.621557098	0.0038402029313
419.829349646	0.00401133118121
420.037130007	0.00378648554344
420.244898179	0.00350857184887
420.452654158	0.00345869141728
420.660397941	0.00345331967849
420.868129526	0.00343490228837
421.07584891	0.00355154575916
421.283556089	0.00333437403394
421.491251062	0.00335125664155
421.698933824	0.00334741968527
421.906604374	0.00325072838712
422.114262708	0.00309571535357
422.321908823	0.00333821099021
422.529542717	0.00346483054732
422.737164387	0.00348324793744
422.944773829	0.00330751534
423.15237104	0.0036244479284
423.359956019	0.0033058624973
423.567528762	0.00338029944905
423.775089265	0.00339794944792
423.982637527	0.00353991683014
424.190173544	0.00372485812264
424.397697314	0.00379162116184
424.605208833	0.00401581746855
424.812708098	0.00415471528574
425.020195107	0.00427212614779
425.227669857	0.00414934354696
425.435132345	0.00410099789788
425.642582568	0.00427212614779
425.850020523	0.00454685221715
426.057446207	0.00471030655451
426.264859617	0.00487069132684
426.472260751	0.0050187978391
426.679649606	0.00496815001625
426.887026177	0.00503951740299
427.094390464	0.00492901306224
427.301742463	0.005078654357
427.50908217	0.00476555872488
427.716409583	0.00494601373005
427.9237247	0.0050718658959
428.131027516	0.00531205935878
428.33831803	0.00523685501577
428.545596239	0.00514093110887
428.752862138	0.00502198546431
428.960115727	0.00505421589703
429.167357001	0.00500740503046
429.374585958	0.00489690068971
429.581802595	0.00514476806514
429.789006909	0.00526678327472
429.996198897	0.00526141153593
430.203378557	0.00511867676247
430.410545884	0.00492913112243
430.617700878	0.00505114633201
430.824843533	0.00523378545075
431.031973849	0.00531743109756
431.239091821	0.00523838979828
431.446197446	0.0055445789091
431.653290723	0.00570573107269
431.860371648	0.00582314193474
432.067440218	0.00582928106478
432.274496431	0.00580395715336
432.481540282	0.00596894627323
432.68857177	0.00590755497281
432.895590892	0.00582083976097
433.102597644	0.00588299845264
433.309592024	0.00600117670594
433.516574029	0.00619993104104
433.723543656	0.00608482235276
433.930500902	0.00612549408929
434.137445764	0.00615542234824
434.34437824	0.00630429625175
434.551298326	0.00622602234372
434.758206019	0.00636568755216
434.965101317	0.00631657451183
435.171984216	0.00610400713414
435.378854715	0.00588990497394
435.585712809	0.00602573322611
435.792558496	0.00588146367013
435.999391773	0.0058906723652
436.206212638	0.0063856397248
436.413021087	0.0064370549389
436.619817117	0.00651532884693
436.826600726	0.00628204190535
437.03337191	0.00631964407685
437.240130667	0.00653988536709
437.446876994	0.00672636144211
437.653610887	0.00654755927965
437.860332345	0.00631120277305
438.067041364	0.00671868752956
438.273737941	0.00661355492759
438.480422073	0.00655216362718
438.687093758	0.00635264190083
438.893752992	0.00653067667203
439.100399773	0.00665652883788
439.307034098	0.00670410709571
439.513655963	0.00675628970106
439.720265367	0.00691974403842
439.926862305	0.00677854404746
440.133446776	0.00669950274818
440.340018775	0.00688521143193
440.546578301	0.00656367449601
440.753125351	0.00661585710136
440.959659921	0.00662353101391
441.166182009	0.00665729622914
441.372691611	0.0067624288311
441.579188726	0.00668262014056
441.785673349	0.00692127882093
441.992145478	0.00709240707084
442.198605111	0.00725048966941
442.405052243	0.00715840271878
442.611486873	0.00702027229285
442.817908998	0.00697960055632
443.024318614	0.00732185705614
443.230715719	0.00747073095965
443.437100309	0.00724511793062
443.643472383	0.00723053749677
443.849831936	0.00740857226798
444.056178966	0.00741471139802
444.262513471	0.00755591138898
444.468835447	0.0076618113822
444.675144891	0.0075451679114
444.881441801	0.00745538313455
445.087726173	0.00739322444288
445.293998005	0.00745922009082
445.500257294	0.00749989182735
445.706504037	0.00759965269052
445.91273823	0.00768099616357
446.118959872	0.00733567009874
446.325168959	0.00760579182057
446.531365488	0.00769327442366
446.737549457	0.00760809399433
446.943720862	0.00777154833169
447.149879701	0.00787975049867
447.35602597	0.00776847876667
447.562159668	0.0076549048609
447.76828079	0.00773394616018
447.974389334	0.00795725701545
448.180485297	0.0078690070211
448.386568677	0.00782296354579
448.59263947	0.00782066137202
448.798697673	0.00798104614436
449.004743284	0.00816982439314
449.210776299	0.00816138308933
449.416796716	0.00817366134941
449.622804532	0.00819821786958
449.828799744	0.00823812221485
450.034782349	0.00804627440105
450.240752344	0.00802632222841
450.446709726	0.00821893743347
450.652654493	0.00801788092461
450.858586641	0.00816982439314
451.064506167	0.00825577221372
451.27041307	0.00825040047493
451.476307345	0.00834478959932
451.682188989	0.00839083307463
451.888058001	0.00835783525066
452.093914377	0.00832867438296
452.299758114	0.00823965699736
452.505589209	0.0080677613562
452.71140766	0.00817749830569
452.917213463	0.00828032873389
453.123006616	0.00804550700979
453.328787115	0.00796109397172
453.534554958	0.00779917441688
453.740310142	0.00790047006256
453.946052664	0.00796109397172
454.151782521	0.00782142876328
454.35749971	0.00801864831586
454.563204228	0.00816905700188
454.768896073	0.00811073526649
454.974575241	0.0080539483136
455.18024173	0.00782833528457
455.385895537	0.00780377876441
455.591536658	0.00768943746738
455.797165092	0.00774929398529
456.002780834	0.00750219400111
456.208383882	0.00764032442705
456.413974234	0.00794344397285
456.619551885	0.00805548309611
456.825116835	0.00824195917113
457.030669078	0.00850517437166
457.236208614	0.00853126567434
457.441735438	0.00875534392085
457.647249548	0.00875380913834
457.85275094	0.0090937634644
458.058239613	0.00937923301133
458.263715563	0.00949664387338
458.469178787	0.00984657428575
458.674629282	0.00986268950211
458.880067046	0.00967160907956
459.085492076	0.00961942647421
459.290904368	0.00967391125333
459.496303919	0.00981127428801
459.701690728	0.0099056634124
459.90706479	0.010171948178
460.112426104	0.0102970329525
460.317774666	0.01065617206
460.523110472	0.0105694568481
460.728433522	0.0106108959759
460.93374381	0.010547969893
461.139041336	0.0107214003167
461.344326094	0.0106316155398
461.549598084	0.0106577068425
461.754857301	0.01066231119
461.960103744	0.0108081155285
462.165337408	0.0108058133547
462.370558292	0.0105993851071
462.575766392	0.0103131481689
462.780961705	0.0101642742654
462.986144229	0.0101988068719
463.19131396	0.0102847546925
463.396470896	0.0103845155556
463.601615034	0.0104574177249
463.80674637	0.0107590024882
464.011864903	0.0109055742179
464.216970628	0.0109071090004
464.422063544	0.0108963655229
464.627143647	0.0110544481214
464.832210935	0.0111189089869
465.037265404	0.0110575176864
465.242307051	0.0110521459477
465.447335874	0.0109731046484
465.65235187	0.0111181415956
465.857355036	0.0110805394241
466.062345369	0.0111442328983
466.267322866	0.0111120024656
466.472287524	0.011104328553
466.677239341	0.0112225068063
466.882178313	0.0117044285146
467.087104437	0.0118333502455
467.292017711	0.012030569798
467.496918132	0.0122485089145
467.701805697	0.0124771915086
467.906680402	0.0125470241128
468.111542245	0.0125147936801
468.316391224	0.0124702849873
468.521227335	0.0124035219481
468.726050575	0.0125309088964
468.930860941	0.0126252980208
469.135658431	0.0126575284535
469.340443042	0.012953741478
469.545214771	0.0131854936371
469.749973614	0.0133735044946
469.954719569	0.013314415368
470.159452633	0.0135277501369
470.364172804	0.0135952805674
470.568880077	0.0137119240382
470.773574451	0.0138109175101
470.978255923	0.0139666979349
471.182924488	0.0138884240269
471.387580146	0.0140396001042
471.592222892	0.0139812783688
471.796852725	0.0142283783529
472.00146964	0.0144854544234
472.206073635	0.0147049283224
472.410664707	0.014941284829
472.615242854	0.0153449326292
472.819808072	0.0155805217446
473.024360358	0.0156442152188
473.22889971	0.015720186953
473.433426125	0.015975728241
473.637939599	0.0160678151916
473.842440131	0.0163448434348
474.046927716	0.0166456608068
474.251402352	0.016862832532
474.455864037	0.0171099325162
474.660312767	0.0172542020722
474.864748539	0.0174782803187
475.069171351	0.018005478111
475.273581199	0.0182848085279
475.477978081	0.018519630252
475.682361994	0.0186562258954
475.886732934	0.018856515013
476.0910909	0.0189125345747
476.295435888	0.0189984823952
476.499767895	0.0191465889075
476.704086918	0.0193760388928
476.908392955	0.0194688932347
477.112686002	0.0197505258253
477.316966057	0.0199999279833
477.521233116	0.0200904801514
477.725487178	0.0204641996927
477.929728238	0.0206314909863
478.133956294	0.0204841518653
