Vernier Format 2
Untitled.cmbl 5/18/16 21:09 .
Latest
Wavelength	Intensity
λ	I
nm	rel

478.338171343	0.0170630443958
478.542373383	0.0174536663981
478.74656241	0.0173554353248
478.950738421	0.0176624074287
479.154901414	0.0178957062277
479.359051386	0.0178258700741
479.563188333	0.0178957062277
479.767312253	0.0180161927785
479.971423143	0.0182479567169
480.175521	0.0185334407736
480.379605821	0.0186539273244
480.583677603	0.0186938336979
480.787736344	0.0190130846859
480.99178204	0.0191174552013
481.195814689	0.0192064771114
481.399834288	0.0196116802886
481.603840833	0.0198442116573
481.807834322	0.0199923256974
482.011814752	0.020094393922
482.21578212	0.0201327654349
482.419736423	0.0206346648248
482.623677658	0.0207367330494
482.827605823	0.020782778865
483.031520915	0.0210536817467
483.235422929	0.0211971912052
483.439311865	0.0212823759641
483.643187718	0.0214051648056
483.847050486	0.0215786040444
484.050900167	0.0219914815241
484.254736756	0.0221764322167
484.458560251	0.0223076627911
484.66237065	0.0225770308123
484.866167949	0.0229883734316
485.069952146	0.0232776946395
485.273723237	0.0232262768121
485.47748122	0.0235194351713
485.681226091	0.0236828978167
485.884957849	0.0237918729135
486.088676489	0.0238356164384
486.29238201	0.0238248724147
486.496074408	0.024200913242
486.69975368	0.0241564022869
486.903419823	0.0240865661333
487.107072836	0.0242577030812
487.310712713	0.0243873987951
487.514339454	0.0248033459959
487.717953054	0.0251295038563
487.921553511	0.025355895783
488.125140822	0.0255193584283
488.328714984	0.0254264993669
488.532275995	0.025633705537
488.735823851	0.0258600974636
488.939358549	0.025831702544
489.142880087	0.0258884923833
489.346388461	0.0257480526457
489.549883669	0.0258685391965
489.753365708	0.0260043743525
489.956834575	0.026047350447
490.160290267	0.0260918614021
490.363732781	0.0261670695676
490.567162114	0.026460995357
490.770578264	0.0263359042247
490.973981227	0.0265400406738
491.177371001	0.0267518514255
491.380747582	0.0268577568014
491.584110968	0.0269406392694
491.787461156	0.0266835501324
491.990798143	0.026711945052
492.194121926	0.0269038026169
492.397432502	0.0269605924562
492.600729869	0.0270772418556
492.804014022	0.026965964468
493.007284961	0.0269544530141
493.21054268	0.0270918230306
493.413787179	0.0268853842907
493.617018453	0.0270450097847
493.8202365	0.0271156133686
494.023441317	0.0271133110779
494.226632902	0.0270964276121
494.42981125	0.0273159126664
494.63297636	0.0276873489122
494.836128228	0.0279858792832
495.039266851	0.0282145735006
495.242392227	0.0281608533824
495.445504353	0.0283450366448
495.648603226	0.0281731322666
495.851688842	0.0282368289782
496.0547612	0.0283511760869
496.257820295	0.0285284524769
496.460866126	0.0285338244887
496.663898689	0.0284724300679
496.866917982	0.0284747323587
497.069924001	0.0289950500748
497.272916744	0.0292183722804
497.475896207	0.0292690226776
497.678862388	0.029476996278
497.881815284	0.0294654848241
498.084754893	0.0297356202755
498.28768121	0.0298023867081
498.490594233	0.0297739917885
498.69349396	0.0296941790415
498.896380387	0.0297079927862
499.099253512	0.0295844365143
499.302113332	0.0295053911976
499.504959843	0.0298023867081
499.707793043	0.0299934768428
499.910612929	0.0302950769349
500.113419498	0.0304976785235
500.316212747	0.0305943747362
500.518992673	0.0303718199609
500.721759274	0.0303081232493
500.924512546	0.030540654618
501.127252487	0.0312420858754
501.329979093	0.0311507616745
501.532692362	0.0311576685469
501.735392291	0.0313740838801
501.938078877	0.0316066152488
502.140752117	0.0317601013008
502.343412008	0.0318291700242
502.546058548	0.0319634703196
502.748691733	0.0321392118491
502.95131156	0.0322988373432
503.153918027	0.032286558459
503.35651113	0.0324185564637
503.559090867	0.0324346724991
503.761657236	0.0326081117378
503.964210232	0.0324914623384
504.166749853	0.0326464832508
504.369276097	0.0328437128276
504.571788959	0.0329695713902
504.774288438	0.0331176854303
504.976774531	0.0333509842293
505.179247234	0.0334177506619
505.381706545	0.0331031042554
505.584152461	0.0329918268677
505.786584978	0.0329688039599
505.989004095	0.0330624304516
506.191409808	0.0332182187944
506.393802114	0.0333732397068
506.59618101	0.0335182840259
506.798546493	0.0335136794444
507.000898562	0.0336970952765
507.203237211	0.0339434403899
507.40556244	0.0342012969571
507.607874244	0.0340815778366
507.810172621	0.0345113387821
508.012457569	0.0342841794252
508.214729083	0.0343877825103
508.416987162	0.0345366639807
508.619231802	0.0346018955527
508.821463	0.0348374966425
509.023680754	0.034895053912
509.22588506	0.0350331913587
509.428075917	0.0350991903611
509.63025332	0.0350915160585
509.832417267	0.0353831395572
510.034567755	0.0357361574767
510.236704781	0.0358082959211
510.438828343	0.0358988526918
510.640938436	0.0359211081693
510.84303506	0.036094547408
511.04511821	0.0364974482944
511.247187883	0.0366225394267
511.449244077	0.0365043551667
511.651286789	0.0366348183109
511.853316016	0.0371106250719
512.055331756	0.0371259736771
512.257334004	0.0375595717739
512.459322759	0.0380223322206
512.661298017	0.0381397490503
512.863259775	0.0383223974521
513.065208031	0.0384091170715
513.267142782	0.0385541613906
513.469064024	0.0387306703503
513.670971755	0.0390307355819
513.872865973	0.0391005717355
514.074746673	0.039373776908
514.276613854	0.039353056291
514.478467512	0.0396354706266
514.680307644	0.0397528874564
514.882134248	0.0401550209125
515.08394732	0.0401634626453
515.285746858	0.0401488814704
515.487532859	0.0401956947162
515.68930532	0.040570200683
515.891064238	0.0409063351368
516.09280961	0.040980775872
516.294541433	0.0410820766663
516.496259704	0.0412900502667
516.697964421	0.0412639576378
516.89965558	0.0415033958789
517.101333179	0.0418034611105
517.302997215	0.0421864088101
517.504647684	0.0426721921645
517.706284585	0.0429285138713
517.907907913	0.0432093933464
518.109517667	0.0434557384598
518.311113843	0.0435033191359
518.512696438	0.0438409884502
518.714265449	0.0439499635471
518.915820875	0.0442139595564
519.11736271	0.0443344461072
519.318890954	0.0446398833506
519.520405602	0.0447941368328
519.721906652	0.0452154560454
519.923394102	0.0454349410997
520.124867947	0.0454456851234
520.326328186	0.0454426154023
520.527774815	0.0457035416906
520.729207831	0.0457549595181
520.930627233	0.0458930969648
521.132033015	0.0459713748513
521.333425177	0.0461125820191
521.534803714	0.0461847204635
521.736168624	0.0460665362035
521.937519905	0.046047350447
522.138857552	0.0459890257473
522.340181564	0.0462530217566
522.541491938	0.0464494839032
522.742788669	0.0465814819078
522.944071756	0.046673573539
523.145341196	0.0468147807068
523.346596986	0.0466751083995
523.547839123	0.046715014773
523.749067603	0.0470004988297
523.950282425	0.0472376347799
524.151483585	0.0472629599785
524.35267108	0.0476980929358
524.553844908	0.0478431372549
524.755005065	0.0483181765857
524.956151548	0.0483718967039
525.157284356	0.0484563140325
525.358403484	0.0484701277771
525.55950893	0.0485959863397
525.760600691	0.0486243812594
525.961678764	0.0488860749779
526.162743147	0.0489666551552
526.363793835	0.0491830704885
526.564830828	0.049149303557
526.76585412	0.0491707916043
526.96686371	0.0492383254672
527.167859595	0.0493803000652
527.368841772	0.0493657188903
527.569810238	0.0496105291432
527.77076499	0.0499198035379
527.971706025	0.0498031541384
528.17263334	0.0498645485591
528.373546932	0.0498046889989
528.574446799	0.0494777637082
528.775332937	0.0496880395994
528.976205345	0.0494309504624
529.177064017	0.0499942442731
529.377908953	0.0502375196654
529.578740149	0.0504585395802
529.779557601	0.0502820306205
529.980361308	0.050245193968
530.181151266	0.0503035186677
530.381927473	0.0504907716511
530.582689924	0.0504454932658
530.783438619	0.0506104907717
530.984173553	0.0507463259276
531.184894724	0.0509489275162
531.385602129	0.0511392502206
531.586295764	0.0513349449369
531.786975628	0.0515221979203
531.987641717	0.0513426192395
532.188294028	0.0515260350716
532.388932559	0.0515429185373
532.589557306	0.0518637043859
532.790168266	0.052091631173
532.990765438	0.0521591650359
533.191348817	0.0521775833621
533.391918401	0.0519396799816
533.592474187	0.0518199608611
533.793016172	0.0517900310809
533.993544353	0.0518851924331
534.194058728	0.0522873258893
534.394559293	0.0525037412225
534.595046045	0.0525075783738
534.795518982	0.0528490848394
534.995978101	0.0528460151184
535.196423398	0.0529887571467
535.396854872	0.0529657342389
535.597272518	0.0530417098346
535.797676335	0.053131499175
535.998066319	0.0530094777637
536.198442467	0.0530463144162
536.398804776	0.0530532212885
536.599153244	0.0530294309505
536.799487868	0.0529519204942
536.999808644	0.0528345036645
537.200115571	0.0528582940025
537.400408644	0.0528813169103
537.600687861	0.0529204558536
537.800953219	0.0529618970876
538.001204716	0.0531959633168
538.201442348	0.0533977974752
538.401666112	0.0532335673996
538.601876006	0.0531974981774
538.802072026	0.0532435439929
539.002254171	0.053072407045
539.202422436	0.0532189862246
539.402576819	0.0531629638157
539.602717317	0.0530355703925
539.802843927	0.0530371052531
540.002956646	0.052954222785
540.203055472	0.0531192202909
540.403140402	0.053090057941
540.603211432	0.0533317984728
540.803268559	0.053406239208
541.003311781	0.0536648632056
541.203341096	0.0538659299336
541.403356499	0.0538574882008
541.603357988	0.0537638617091
541.80334556	0.053760791988
542.003319213	0.0538429070258
542.203278943	0.0536955604159
542.403224747	0.0539518821227
542.603156624	0.0539234872031
542.803074568	0.053875906527
543.002978579	0.0539119757492
543.202868652	0.0540071371014
543.402744786	0.0540976938721
543.602606976	0.0541414373969
543.802455221	0.054109205326
544.002289517	0.0540125091132
544.202109862	0.0539695330187
544.401916251	0.0538689996547
544.601708684	0.0539610912858
544.801487156	0.0538843482599
545.001251665	0.0538812785388
545.201002208	0.0537300947776
545.400738782	0.0537393039408
545.600461384	0.0538904877019
545.800170012	0.0540316948697
545.999864661	0.0538321630022
546.19954533	0.0539242546334
546.399212016	0.0541061356049
546.598864715	0.0539856490541
546.798503425	0.054056252638
546.998128143	0.0541798089099
547.197738865	0.0556494378573
547.39733559	0.0557269483136
547.596918314	0.0554990215264
547.796487034	0.0554736963278
547.996041747	0.0558297839684
548.195582451	0.055799086758
548.395109142	0.0558505045854
548.594621818	0.0560960822685
548.794120476	0.0561275469092
548.993605113	0.0560584781858
549.193075725	0.0559126664364
549.392532311	0.0559817351598
549.591974867	0.0561467326657
549.79140339	0.0560999194198
549.990817877	0.0560968496988
550.190218326	0.0564299144315
550.389604734	0.0563846360462
550.588977097	0.0562610797744
550.788335413	0.0560477341622
550.987679678	0.0561904761905
551.187009891	0.0562986838571
551.386326048	0.0547162426614
551.585628146	0.0547477073021
551.784916182	0.0548574498292
551.984190153	0.0548275200491
552.183450058	0.0544791067112
552.382695891	0.0545274548175
552.581927652	0.0545804075055
552.781145336	0.0547062660681
552.980348941	0.0548321246307
553.179538464	0.0550078661602
553.378713902	0.0551214458386
553.577875252	0.0549825409616
553.777022512	0.0547216146733
553.976155678	0.0547262192548
554.175274747	0.0550209124746
554.374379718	0.0550746325928
554.573470585	0.0552143049
554.772547348	0.0551851425502
554.971610003	0.0554614174437
555.170658546	0.0553194428456
555.369692976	0.0552588158551
555.568713289	0.0554468362688
555.767719482	0.0554314876636
555.966711553	0.0553931161506
556.165689498	0.0558190399447
556.364653315	0.0560853382449
556.563603	0.0561129657342
556.762538551	0.0564091938145
556.961459966	0.056230382564
557.16036724	0.0560431295806
557.359260371	0.0560162695215
557.558139357	0.0561237097579
557.757004194	0.056174360155
557.95585488	0.0563408925214
558.154691411	0.0563823337554
558.353513784	0.0563378228004
558.552321998	0.0562372894363
558.751116048	0.0561943133418
558.949895932	0.0563393576609
559.148661647	0.0563784966041
559.347413191	0.0565127968996
559.54615056	0.0565058900272
559.744873751	0.0566447949043
559.943582761	0.0567721883274
560.142277588	0.0568312804574
560.340958229	0.0565941445071
560.53962468	0.0566048885308
560.73827694	0.0567929089444
560.936915004	0.0566148651241
561.135538871	0.0566885384291
561.334148536	0.0570300448947
561.532743998	0.0569517670082
561.731325253	0.0569318138214
561.929892299	0.0571152296535
562.128445132	0.0571950424005
562.326983751	0.0574007137101
562.52550815	0.057367714209
562.724018329	0.0572963431948
562.922514284	0.0573347147078
563.120996012	0.0575104562373
563.31946351	0.0574291086298
563.517916775	0.0574222017574
563.716355805	0.0573347147078
563.914780596	0.0574843636085
564.113191146	0.0574720847243
564.311587451	0.0574528989678
564.509969509	0.0574030160009
564.708337318	0.057583362112
564.906690873	0.0575856644027
565.105030172	0.0576225010552
565.303355213	0.0576739188826
565.501665992	0.0576739188826
565.699962506	0.0578895667856
565.898244753	0.0578634741568
566.09651273	0.0579010782395
566.294766433	0.0577644756533
566.49300586	0.0575703157976
566.691231008	0.0575918038448
566.889441874	0.0576363147999
567.087638455	0.0576723840221
567.285820749	0.0575664786463
567.483988751	0.0575135259583
567.682142461	0.0574628755612
567.880281873	0.0576125244618
568.078406987	0.0575334791451
568.276517798	0.0575150608188
568.474614304	0.05772533671
568.672696502	0.0579770538352
568.870764389	0.0579210314263
569.068817962	0.057802079736
569.266857218	0.0577591036415
569.464882155	0.0577928705729
569.66289277	0.0578565672844
569.860889058	0.0578043820268
570.058871019	0.0580085184759
570.256838648	0.0580169602087
570.454791943	0.0581796554238
570.652730901	0.0583385134876
570.85065552	0.0582817236484
571.048565795	0.058567207705
571.246461725	0.0585027435632
571.444343306	0.0584628371897
571.642210535	0.0586516250336
571.84006341	0.0587045777215
572.037901928	0.0585994397759
572.235726086	0.0584896972488
572.43353588	0.0585794865892
572.631331309	0.0587506235371
572.829112368	0.0587122520241
573.026879056	0.0587199263267
573.224631369	0.0591051763171
573.422369305	0.0594159855723
573.62009286	0.0593783814896
573.817802031	0.0591611987261
574.015496817	0.0593031733241
574.213177213	0.0594351713288
574.410843217	0.0594512873643
574.608494826	0.0594014043974
574.806132037	0.059491961168
575.003754848	0.0597935612601
575.201363254	0.0596239591727
575.398957255	0.0597697709221
575.596536845	0.0598311653428
575.794102024	0.0598027704232
575.991652787	0.0597498177353
576.189189131	0.0598772111584
576.386711055	0.0600260926288
576.584218555	0.0602624611488
576.781711628	0.060135835156
576.979190271	0.0600713710142
577.176654482	0.0602824143356
577.374104257	0.0600360692222
577.571539594	0.0598726065769
577.768960489	0.059846513948
577.96636694	0.0602141130425
578.163758944	0.0602033690188
578.361136498	0.0600314646407
578.558499598	0.0600775104562
578.755848243	0.0603100418249
578.95318243	0.0602095084609
579.150502154	0.0601273934231
579.347807415	0.0600069068723
579.545098207	0.060115114539
579.74237453	0.0603207858486
579.939636379	0.060313111546
580.136883752	0.060369133955
580.334116646	0.060646943709
580.531335058	0.0607559188059
580.728538985	0.0604834810637
580.925728425	0.0604205517824
581.122903374	0.0604596907256
581.320063829	0.0605502474963
581.517209788	0.0606454088485
581.714341248	0.0607037335482
581.911458205	0.0610383331415
582.108560658	0.0608441732858
582.305648602	0.0608587544607
582.502722035	0.0608541498791
582.699780955	0.0610298914086
582.896825358	0.0610391005717
583.093855241	0.0611319596332
583.290870602	0.0610137753732
583.487871438	0.0614650243659
583.684857745	0.0613207474771
583.881829521	0.0612831433943
584.078786763	0.0614450711792
584.275729468	0.0617773684816
584.472657633	0.0616192778481
584.669571256	0.0615356279498
584.866470332	0.0617198112122
585.06335486	0.0620336901884
585.260224837	0.0621158052262
585.457080259	0.0618779018457
585.653921124	0.0618088331223
585.850747429	0.0617627873067
586.047559171	0.0616722305361
586.244356347	0.0617758336211
586.441138954	0.0618947853114
586.637906989	0.061982272361
586.834660449	0.0617175089214
587.031399332	0.061627719581
587.228123635	0.0615049307394
587.424833354	0.0618617858102
587.621528487	0.0618241817275
587.818209031	0.0620659222593
588.014874982	0.0619630866045
588.211526339	0.0618955527416
588.408163098	0.0618333908906
588.604785256	0.0618479720655
588.801392811	0.0618326234603
588.997985759	0.0617673918883
589.194564098	0.0618587160892
589.391127824	0.0619193430797
589.587676935	0.0619300871033
589.784211428	0.0620060626991
589.9807313	0.061902459614
590.177236548	0.0619016921837
590.373727169	0.0618096005525
590.570203161	0.0616737653966
590.76666452	0.0617750661909
590.963111243	0.0619423659875
591.159543328	0.0618449023445
591.355960772	0.0620098998504
591.552363571	0.0617888799355
591.748751724	0.0615778366141
591.945125226	0.0614205134108
592.141484076	0.0615763017536
592.337828269	0.0615172096236
592.534157804	0.0613890487702
592.730472678	0.0612424695906
592.926772887	0.0612931199877
593.123058428	0.0613951882123
593.319329299	0.0611465408081
593.515585498	0.0609746364299
593.71182702	0.0609508460919
593.908053863	0.0606530831511
594.104266024	0.060824220099
594.3004635	0.0606415716972
594.496646289	0.0607674302598
594.692814387	0.0605840144277
594.888967791	0.0604888530755
595.0851065	0.0603591573616
595.281230509	0.0604374352481
595.477339816	0.0604612255861
595.673434417	0.0602939257895
595.869514311	0.0603100418249
596.065579494	0.0603629945129
596.261629963	0.0601657649361
596.457665716	0.0601473466099
596.653686749	0.0600890219101
596.84969306	0.0603530179195
597.045684645	0.0603591573616
597.241661502	0.060239438241
597.437623628	0.0601043705153
597.633571019	0.0602141130425
597.829503674	0.0602317639385
598.025421589	0.0604888530755
598.221324762	0.0607252215955
598.417213188	0.0607467096428
598.613086867	0.0606377345459
598.808945793	0.0606200836499
599.004789966	0.0606653620352
599.200619381	0.0608334292621
599.396434036	0.0609147768697
599.592233928	0.0607635931085
599.788019054	0.0608050343425
599.983789411	0.0607221518744
600.179544997	0.0610053336403
600.375285808	0.0608219178082
600.571011841	0.0608303595411
600.766723095	0.0610483097349
600.962419564	0.0608081040635
601.158101248	0.0607482445033
601.353768142	0.0606315951038
601.549420245	0.0605218525766
601.745057552	0.0605993630329
601.940680062	0.0605617589502
602.136287771	0.0605003645294
602.331880677	0.0600744407352
602.527458776	0.0599808142435
602.723022065	0.059943977591
602.918570543	0.0600713710142
603.114104205	0.0600092091631
603.309623049	0.0597743755036
603.505127072	0.0596845861632
603.700616271	0.0596577261041
603.896090644	0.0599240244043
604.091550187	0.0600683012931
604.286994897	0.059864164844
604.482424772	0.0600936264917
604.677839808	0.0600406738038
604.873240003	0.059725259967
605.068625354	0.0598488162388
605.263995858	0.0597475154445
605.459351512	0.0598342350639
605.654692313	0.0600092091631
605.850018259	0.0597774452247
606.045329345	0.0598089098653
606.240625571	0.0600099765934
606.435906931	0.0600989985035
606.631173425	0.0601634626453
606.826425048	0.0601189516903
607.021661798	0.0600667664326
607.216883672	0.0600483481064
607.412090667	0.0600606269905
607.60728278	0.0598971643452
607.802460009	0.0600038371513
607.997622349	0.0596776792909
608.1927698	0.0594551245156
608.387902357	0.0593269636622
608.583020017	0.059332335674
608.778122779	0.0593967998158
608.973210638	0.0595142166456
609.168283592	0.0594781474234
609.363341638	0.059332335674
609.558384774	0.0591719427497
609.753412996	0.0591627335866
609.948426301	0.059211081693
610.143424686	0.0591105483289
610.33840815	0.0588949004259
610.533376688	0.0589194581942
610.728330297	0.0587598327002
610.923268976	0.0587575304094
611.118192721	0.0587375772227
611.313101529	0.058525766471
611.507995397	0.0583254671732
611.702874322	0.0584229308162
611.897738302	0.0584835578067
612.092587333	0.0585871608918
612.287421413	0.0586286021258
612.482240538	0.0584559303173
612.677044707	0.0582778864971
612.871833915	0.0580729826177
613.06660816	0.0580092859061
613.26136744	0.0579962395917
613.45611175	0.0581689114002
613.65084109	0.058236445263
613.845555454	0.0581205632938
614.040254841	0.0581113541307
614.234939248	0.058251026438
614.429608671	0.0582088177737
614.624263108	0.0580867963624
614.818902556	0.0582978396838
615.013527013	0.0583431180691
615.208136474	0.058351559802
615.402730938	0.0583584666743
615.597310401	0.0585119527263
615.79187486	0.058525766471
615.986424313	0.0583845593032
616.180958757	0.0583814895821
616.375478188	0.058487394958
616.569982604	0.0587935996316
616.764472003	0.0588726449484
616.95894638	0.0588987375772
617.153405733	0.0590882928514
617.34785006	0.05893634166
617.542279357	0.0589286673574
617.736693622	0.0588941329957
617.931092851	0.0589816200453
618.125477042	0.0590975020145
618.319846191	0.0588534591919
618.514200297	0.0587582978397
618.708539355	0.0587299029201
618.902863364	0.0588726449484
619.09717232	0.0588902958444
619.29146622	0.0587575304094
619.485745061	0.0587928322014
619.680008841	0.0589616668585
619.874257557	0.0590652699436
620.068491205	0.0589087141706
620.262709783	0.059016154407
620.456913288	0.0587429492345
620.651101717	0.058413721653
620.845275067	0.0583914661755
621.039433336	0.0583193277311
621.233576519	0.0580154253482
621.427704615	0.0580814243506
621.621817621	0.0579563332182
621.815915533	0.0579893327194
622.009998349	0.0578481255516
622.204066066	0.05760715245
622.39811868	0.057530409424
622.59215619	0.0575357814359
622.786178592	0.0576570354169
622.980185883	0.0571206016653
623.17417806	0.0570108591382
623.368155121	0.0571267411074
623.562117062	0.0571827635164
623.756063881	0.05695713902
623.949995575	0.0564483327578
624.143912141	0.0562073596562
624.337813575	0.0556417635547
624.531699876	0.0556716933349
624.725571039	0.0555381604697
624.919427063	0.0550892137677
625.113267945	0.0548482406661
625.30709368	0.0547730325007
625.500904268	0.0542795748436
625.694699704	0.0541598557231
625.888479986	0.0538099075247
626.08224511	0.0534630290472
626.275995075	0.0531460803499
626.469729876	0.052839108246
626.663449512	0.0525336710026
626.857153979	0.0520517247995
627.050843275	0.0519957023905
627.244517396	0.0514807566862
627.438176339	0.0511277387667
627.631820103	0.0505076551168
627.825448683	0.0499198035379
628.019062077	0.0497632477649
628.212660281	0.0495499021526
628.406243294	0.0492490694908
628.599811113	0.0486573807605
628.793363733	0.0481148075669
628.986901153	0.0481554813706
629.180423369	0.0477656267987
629.373930379	0.047199263267
629.56742218	0.0469636621772
629.760898768	0.0467526188558
629.954360142	0.0462146502437
630.147806297	0.04573116918
630.341237232	0.0456229615134
630.534652942	0.0451809216837
630.728053426	0.0448163923103
630.921438681	0.0443712827597
631.114808703	0.0439300103603
631.308163489	0.0434626453321
631.501503038	0.0427366563064
631.694827345	0.0422669889874
631.888136408	0.0420114347109
632.081430224	0.0415724646023
632.27470879	0.0409999616285
632.467972104	0.0405187828556
632.661220162	0.0402992978013
632.854452961	0.040041441234
633.047670499	0.0392878247189
633.240872772	0.0389102490311
633.434059778	0.038525766471
633.627231514	0.03807988949
633.820387977	0.0371873680979
634.013529164	0.0367430259775
634.206655072	0.0364943785733
634.399765699	0.0356778327769
634.592861041	0.0353493726258
634.785941095	0.0346939871839
634.979005859	0.0341222516404
635.172055329	0.0334576570354
635.365089503	0.0330371052531
635.558108378	0.0327662023714
635.751111951	0.0324876251871
635.94410022	0.0319987721116
636.13707318	0.0314615709297
636.33003083	0.0311093204405
636.522973165	0.0308176969418
636.715900185	0.0302336825141
636.908811885	0.0296634818311
637.101708263	0.0293549748667
637.294589315	0.029007328959
637.48745504	0.0285821725951
637.680305433	0.0281025286827
637.873140492	0.0276612562833
638.065960215	0.0273604236215
638.258764598	0.0268638962434
638.451553638	0.0264740416715
638.644327333	0.0260381412839
638.83708568	0.0258654694755
639.029828675	0.0256206592226
639.222556316	0.0253628026553
639.4152686	0.0251080158091
639.607965524	0.0248962050574
639.800647085	0.0247020452016
639.99331328	0.0244073519819
640.185964107	0.0240336134454
640.378599561	0.0238133609608
640.571219642	0.0234380875638
640.763824345	0.0231395571927
640.956413668	0.022959978512
641.148987608	0.0226008211504
641.341546161	0.0221434327156
641.534089326	0.021905529335
641.726617099	0.0214872798434
641.919129477	0.0214197459806
642.111626457	0.0210974252715
642.304108037	0.0208510801581
642.496574213	0.0207359656191
642.689024983	0.0204673650282
642.881460344	0.0202010667281
643.073880292	0.0198825831703
643.266284826	0.019471240551
643.458673941	0.0191842216339
643.651047636	0.0187889950501
643.843405907	0.0183016768351
644.035748751	0.0180660757454
644.228076166	0.0177982425847
644.420388149	0.0174805264572
644.612684696	0.0173385518591
644.804965804	0.0172694831357
644.997231472	0.0170054871264
645.189481696	0.0170216031618
645.381716472	0.0169886036606
645.573935799	0.016877326273
645.766139674	0.0167760254787
645.958328092	0.0165542381336
646.150501052	0.0161804995971
646.342658551	0.0158098307816
646.534800585	0.0155143701316
646.726927152	0.0154337899543
646.919038249	0.0150661908599
647.111133873	0.0148643567016
647.303214021	0.0148820075976
647.49527869	0.0145098039216
647.687327878	0.0142427381912
647.879361581	0.0139633935766
648.071379796	0.013781512605
648.263382522	0.0138421395956
648.455369753	0.013580445877
648.647341489	0.0133786117187
648.839297725	0.0128874563524
649.03123846	0.0127669698016
649.22316369	0.0122965350524
649.415073411	0.0119312382487
649.606967623	0.011598173516
649.79884632	0.011583592341
649.990709501	0.0111208318944
650.182557163	0.0110018802041
650.374389303	0.0107163961475
650.566205917	0.0104524001381
650.758007003	0.0102804957599
650.949792558	0.0102260082115
651.14156258	0.0103142626914
651.333317064	0.0100387552281
651.525056009	0.010047196961
651.716779412	0.0098845017459
651.908487269	0.00986531598941
652.100179577	0.00966348183109
652.291856335	0.00937876520471
652.483517538	0.00916311730172
652.675163184	0.00908407198496
652.86679327	0.00923141859484
653.058407794	0.00910939718353
653.250006751	0.00907256053106
653.44159014	0.00904263075093
653.633157958	0.00885537776755
653.824710201	0.00869498484325
654.016246867	0.00867426422624
654.207767952	0.00870342657611
654.399273454	0.00892060933963
654.590763371	0.00882928513871
654.782237698	0.00854840566364
654.973696434	0.00859905606078
655.165139575	0.00814243505621
655.356567118	0.00811480756686
655.547979061	0.00797129810828
655.7393754	0.00791297340854
655.930756133	0.00791604312958
656.122121257	0.0079843444227
656.313470768	0.00784620697594
656.504804665	0.0079060665362
656.696122944	0.00769962779632
656.887425602	0.00754153716281
657.078712636	0.00740953915813
657.269984044	0.0075093050919
657.461239822	0.00733433099267
657.652479968	0.00715782203292
657.843704478	0.00693449982733
658.03491335	0.00695445301408
658.226106582	0.00693219753655
658.417284169	0.00685698937109
658.608446109	0.00674647941368
658.7995924	0.00674494455316
658.990723038	0.00644334446107
659.18183802	0.00645025133341
659.372937344	0.00630443958405
659.564021006	0.00630827673535
659.755089005	0.00649092513718
659.946141336	0.00629139326964
660.137177997	0.00601204865508
660.328198985	0.00584321399793
660.519204297	0.0056759142013
660.71019393	0.00561912436207
660.901167882	0.00555466022025
661.092126149	0.0055347070335
661.283068729	0.00515559648517
661.473995618	0.0050443190975
661.664906814	0.00495452975711
661.855802314	0.00494685545451
662.046682115	0.00496911093204
662.237546214	0.0048992747784
662.428394608	0.00469130117801
662.619227295	0.00480871800775
662.810044271	0.00474118414489
663.000845533	0.00479106711178
663.191631079	0.00471892866736
663.382400905	0.00485092667204
663.573155009	0.00475192816853
663.763893388	0.00456314032462
663.95461604	0.00452476881163
664.14532296	0.00451248992748
664.336014146	0.00459000038372
664.526689596	0.00476343962242
664.717349306	0.00473657956333
664.907993273	0.00462223245463
665.098621495	0.00467902229385
665.289233969	0.00471125436476
665.479830692	0.00485092667204
665.67041166	0.00475806761061
665.860976872	0.00476497448294
666.051526323	0.00462299988489
666.242060012	0.00452093166034
666.432577935	0.00463681362956
666.62308009	0.00454779171943
666.813566473	0.00441118913319
667.004037081	0.00430912090864
667.194491913	0.00440044510955
667.384930964	0.00425386592993
667.575354232	0.0041763554737
667.765761714	0.00403591573616
667.956153407	0.00400368366525
668.146529308	0.0039016154407
668.336889415	0.00384789532251
668.527233724	0.00365143317601
668.717562233	0.00358466674341
668.907874938	0.0034818310886
669.098171837	0.00315260350716
669.288452927	0.00301676835118
669.478718205	0.00284409654273
669.668967668	0.00294539733702
669.859201313	0.00289397950961
670.049419137	0.0027682980463
670.239621138	0.00272532195175
670.429807312	0.00265778808889
670.619977656	0.00253883639863
670.810132169	0.00253960382889
671.000270846	0.00258718450499
671.190393684	0.00244981448849
671.380500682	0.00238381548615
671.570591836	0.00228540731361
671.760667143	0.00231840681478
671.9507266	0.00217046987393
672.140770205	0.00220884138692
672.330797954	0.00219886479355
672.520809845	0.00210140115056
672.710805874	0.00213900523328
672.900786039	0.00212117723802
673.090750337	0.00223091976517
673.280698765	0.00217336249568
673.47063132	0.00229231418595
673.660548	0.00240128928284
673.8504488	0.00234142972257
674.040333719	0.002417228219
674.230202753	0.00242950710316
674.4200559	0.00242566995186
674.609893157	0.00260141148135
674.799714521	0.00264515500615
674.989519988	0.00258990002745
675.179309556	0.00262673667992
675.369083223	0.00250489236791
675.558840985	0.0025087295192
675.748582839	0.00257779824258
